# t = 010 ms, neutrino energy spectrum for the wh07.25.40g model
# nu_e                   anti-nu_e                nux
4.217359600378258605e-02 1.465058814523173287e-03 3.172541689611188542e-02
7.084047936378816412e-02 2.490989516107391076e-03 4.456831941217419962e-02
1.171469958063290490e-01 4.131528621092034337e-03 6.073000392821906179e-02
1.916857925778572003e-01 6.724618833219096932e-03 8.132175556888077139e-02
3.111783802513732877e-01 1.075654969871508645e-02 1.077025627627584276e-01
5.003758512510365630e-01 1.690164634606218866e-02 1.413642958135253314e-01
7.945169561403793157e-01 2.605881282332685872e-02 1.839309655292880874e-01
1.243384989939339214e+00 3.936342310683149659e-02 2.371299126625455167e-01
1.912191218187164088e+00 5.814715126784869570e-02 3.027071680387640185e-01
2.876292077192178720e+00 8.381732609535676171e-02 3.823028557674162942e-01
4.166494012711003059e+00 1.176385286449641576e-01 4.773277871520008042e-01
5.771610706342479524e+00 1.604076666875022539e-01 5.888536374030484133e-01
7.612931271250646503e+00 2.120061752930042787e-01 7.174462348547798740e-01
9.774402820095064115e+00 2.708425285664205484e-01 8.629695783744814053e-01
1.081880187844033614e+01 3.333913640571458670e-01 1.024279269948841442e+00
1.122259357084736742e+01 3.940424857592511043e-01 1.198963517457079853e+00
1.058403105381699483e+01 4.454440064656717269e-01 1.383244919301161335e+00
9.014205479081605077e+00 4.795355146177124883e-01 1.570705819989402396e+00
6.953109591360677300e+00 4.898699481944182033e-01 1.752728549286477255e+00
4.904352220920125127e+00 4.742921490712794785e-01 1.921074188307717590e+00
3.204739702413277325e+00 4.348352103962312976e-01 2.068676135279543526e+00
1.968266722241167610e+00 3.761720027324756410e-01 2.184771748533867353e+00
1.147032651196028930e+00 3.060837575811127254e-01 2.257705766870880204e+00
6.344752239931161775e-01 2.338344294078377739e-01 2.276514504063756661e+00
3.308973092318308051e-01 1.677474655717391683e-01 2.233827440219275484e+00
1.608572116020225429e-01 1.136108584130294946e-01 2.128706548821280631e+00
7.187166040380722765e-02 7.354453497379009885e-02 1.966820536123196295e+00
2.885807126263981170e-02 4.581636355830722568e-02 1.759238253771315152e+00
1.022924388175805964e-02 2.728535833376092776e-02 1.521393136993917539e+00
3.100280037987389672e-03 1.541599760681674862e-02 1.271020659893679960e+00
7.435855730609865254e-04 8.240850824995428828e-03 1.027654213597363198e+00
1.354486903567982657e-04 4.191689802896214970e-03 7.803040402863207214e-01
1.998967299311854733e-05 2.036828579892953611e-03 6.114059050638634973e-01
2.385746968866693004e-06 9.513219105745260263e-04 4.779307886358087343e-01
2.302200284899254467e-07 4.289877498691939514e-04 3.887442541453633438e-01
1.800963593115412512e-08 1.884277659156255089e-04 3.660620585724073117e-01
1.147466450566659535e-09 8.340659240155805937e-05 0.000000000000000000e+00
5.955802320986753621e-11 4.056075813813380586e-05 0.000000000000000000e+00
2.577809707894487091e-12 2.072897662152594465e-05 0.000000000000000000e+00
4.085137838861964765e-06 4.231847697409931732e-04 0.000000000000000000e+00
