# t = 047 ms, neutrino energy spectrum for the wh07.25.40g model
# nu_e                   anti-nu_e                nux
3.864726049553318665e-02 4.473937895028133084e-03 3.907411052441328581e-02
6.539200213744168766e-02 7.638757977051050668e-03 5.526472407887440819e-02
1.086606612207702549e-01 1.272283255624867028e-02 7.585178416393775769e-02
1.786294594335411101e-01 2.082031635942029751e-02 1.023449585507199139e-01
2.909797932645818430e-01 3.353977763476099355e-02 1.365728216431977837e-01
4.683217150290235331e-01 5.319915993662739651e-02 1.805771289450376627e-01
7.410541039746002534e-01 8.304377685709378454e-02 2.365851667521321477e-01
1.146662859763165843e+00 1.274487859736688211e-01 3.069582448551696485e-01
1.724879971963270586e+00 1.920488248244433538e-01 3.940634205494928377e-01
2.500112662688168896e+00 2.837306365088527182e-01 5.000933489603626159e-01
3.416091249123842211e+00 4.103213093493264241e-01 6.267558695154022974e-01
4.360968393349941685e+00 5.798790679846098639e-01 7.754181193057759769e-01
5.183049450580456963e+00 7.992665698975025546e-01 9.467739449415092379e-01
5.938520276286394228e+00 1.071586183382918112e+00 1.140580790858682692e+00
5.563133786106248202e+00 1.393071954566170501e+00 1.355441685523654849e+00
5.001910533320509167e+00 1.750792003866413316e+00 1.588666109072193411e+00
4.133940025946894359e+00 2.120113100144711993e+00 1.835937617767347430e+00
3.107830666393913255e+00 2.462945537300243792e+00 2.090209460129617725e+00
2.129465550408533581e+00 2.728843314447304991e+00 2.340699318908097570e+00
1.339775602452267345e+00 2.866583327204002440e+00 2.574455023887665117e+00
7.846041741502713940e-01 2.848351159128093446e+00 2.780355067419549631e+00
4.360342952975858610e-01 2.678567941039182276e+00 2.947668048589788814e+00
2.348068556303272436e-01 2.369890270885790962e+00 3.059676290012705469e+00
1.245963291359576952e-01 1.966773746249256272e+00 3.099421894177774028e+00
6.578595418165346376e-02 1.528750281127624566e+00 3.051820652284249036e+00
3.468325581509233008e-02 1.115238037575108976e+00 2.908864957636208892e+00
1.820666799162757102e-02 7.675376144798975453e-01 2.674911221963260921e+00
9.457643031771611336e-03 5.022344858637682874e-01 2.364508151371258027e+00
4.878122567346815722e-03 3.155914041754363519e-01 2.002305619264312053e+00
2.438941234158545877e-03 1.926172293611255748e-01 1.620745320433957914e+00
1.097446983596643989e-03 1.154516074222663308e-01 1.253453888031135000e+00
4.467831115932238868e-04 6.852026088281971961e-02 8.947480179613529483e-01
1.671735189909758260e-04 4.044019244069618768e-02 6.466546287975268870e-01
5.619913093503250533e-05 2.382123808460126849e-02 4.549515255582327611e-01
1.664730625046967412e-05 1.424065137331995655e-02 3.143141159160247611e-01
4.266094066446471893e-06 8.968447929380349640e-03 2.180004594160921683e-01
9.287150925476333806e-07 6.028536456344757259e-03 0.000000000000000000e+00
1.713974071148111902e-07 4.458950997976112926e-03 0.000000000000000000e+00
2.907520754307705391e-08 3.041174812169017590e-03 0.000000000000000000e+00
1.230073765189041387e-05 5.066426501490816714e-04 0.000000000000000000e+00
