# t = -023 ms, neutrino energy spectrum for the wh07.25.40g model
# nu_e                   anti-nu_e              nux
3.189167076473842233e-02 1.537116668051955449e-05 4.925579114420948598e-05
5.093086909555178537e-02 2.502348451647288955e-05 6.178481080777744835e-05
7.903858470664257285e-02 3.874307658708714782e-05 7.341918792174497452e-05
1.206465262582230857e-01 5.816930405303317650e-05 8.644587397225719837e-05
1.812591461021664518e-01 8.506642767091578648e-05 9.990468681569159742e-05
2.664369714845832848e-01 1.209923223371652971e-04 1.130661520573650900e-04
3.804440366902716031e-01 1.666306182748864158e-04 1.242320325651497675e-04
5.253604731331775746e-01 2.219859831480638923e-04 1.325487554128255735e-04
7.002042056271415849e-01 2.857358691149355250e-04 1.367917688722299204e-04
8.968367128650955866e-01 3.541739014617678073e-04 1.367086844172982598e-04
1.047785761128826820e+00 4.200525812842796853e-04 1.315438050120376861e-04
1.129252755167828415e+00 4.731173125893358756e-04 1.206884356521356166e-04
1.057452813231615663e+00 5.060726465028382321e-04 1.058124212885615950e-04
7.389600973268481976e-01 5.124826726141152059e-04 8.852411337273431810e-05
6.292470517506612016e-01 4.883435610573368980e-04 7.036245846717276967e-05
5.222820268341282768e-01 4.327247360542260863e-04 5.253694720016652010e-05
2.143618867844681863e-01 3.554457062833933385e-04 3.678439504091773513e-05
9.341865275179944694e-02 2.705771014317121860e-04 2.419247756288764708e-05
3.557957531263072209e-02 1.905713921664627445e-04 1.495487790198376772e-05
1.239567233864730458e-02 1.237840829188346329e-04 8.678480151043428754e-06
4.167298164244328043e-03 7.391833419025506510e-05 4.721840694815133545e-06
1.424746627542950068e-03 4.105387520165782464e-05 2.439941410938099368e-06
5.097192363580231632e-04 2.165028404285018854e-05 1.216662596747075844e-06
1.894718675624819805e-04 1.107990076349807900e-05 5.939894894006039541e-07
7.095255006422395458e-05 5.559398299711536848e-06 2.867999500012418342e-07
2.582366923828118634e-05 2.765994147228107577e-06 1.374584541188424199e-07
8.836063609013814692e-06 1.372105333458919202e-06 6.496514221593541816e-08
2.781824439912448474e-06 6.751035681209741216e-07 2.999006904038167177e-08
7.951569505173262544e-07 3.242892741990618095e-07 1.342798739690168300e-08
2.023260355756901538e-07 1.499684599343718717e-07 5.783115687092597679e-09
4.314691809815041541e-08 6.654426217825128198e-08 2.378067817959257382e-09
7.664595134285429814e-09 2.824803962645436619e-08 8.952779926803621159e-10
1.203075569035204100e-09 1.140962201688686197e-08 3.350573479379590484e-10
1.658394280314482166e-10 4.387675255862609531e-09 1.186824326614221795e-10
1.999705897192488966e-11 1.607738733794129405e-09 3.986110928496143235e-11
2.101696724326928173e-12 5.622627782755260748e-10 1.272456241085871436e-11
1.919890014684895168e-13 1.889796273349660145e-10 0.000000000000000000e+00
1.513714672702052290e-14 6.382489714750034780e-11 0.000000000000000000e+00
1.070181243780158488e-15 2.547427150843954034e-11 0.000000000000000000e+00
2.991866185632759784e-08 4.068505024482397124e-07 0.000000000000000000e+00
