# t = -017 ms, neutrino energy spectrum for the wh07.25.40g model
# nu_e                   anti-nu_e              nux
5.132996500999851414e-02 1.722074065140286359e-05 5.963182742273399922e-05
8.093667713844193701e-02 2.740272491820928172e-05 7.265451291531640652e-05
1.267832076593382595e-01 4.206166631791548473e-05 8.589985090004764560e-05
1.972883777892625312e-01 6.297769400582327228e-05 9.976647153519006481e-05
3.043810588288585195e-01 9.201902510154999005e-05 1.138202075793425812e-04
4.638622392352398927e-01 1.308486649777227664e-04 1.271365860979056111e-04
6.946978173048603544e-01 1.799076243077944368e-04 1.376632836132696692e-04
1.014937875964823322e+00 2.390720668344304095e-04 1.447040780403608241e-04
1.436688993820960603e+00 3.068370105497464232e-04 1.477974285099151002e-04
1.957428892186025893e+00 3.790485276088479891e-04 1.463633132308386135e-04
2.514322600374744976e+00 4.473695484738925295e-04 1.395336260554024866e-04
3.001286163474020885e+00 4.992583337618650792e-04 1.265247175205297641e-04
3.366690684761732832e+00 5.279913131381951770e-04 1.097519656622540581e-04
4.560208502147050424e+00 5.272405323017856577e-04 9.095159245573703421e-05
3.759762598436096503e+00 4.935854741956424404e-04 7.164364125941459244e-05
2.229178947687630696e+00 4.254205754977696406e-04 5.268147427394156404e-05
1.318373208443512468e+00 3.363297648787671058e-04 3.613634708052722256e-05
6.074850895097249071e-01 2.437075005707976653e-04 2.321011968860080320e-05
2.122734867993647245e-01 1.610221305816327236e-04 1.395045906654773390e-05
5.890474947101381753e-02 9.590158434808837909e-05 7.787894041468597570e-06
1.412936280806940600e-02 5.052273526435820935e-05 3.970476889729988935e-06
3.179816040463023363e-03 2.387893244356598089e-05 1.882752361352176695e-06
7.156690032194506883e-04 1.032396770400295817e-05 8.466647394317373231e-07
1.703550222314728386e-04 4.239029484917214076e-06 3.721145214672937867e-07
4.374352070120740294e-05 1.751796311655821786e-06 1.652240499354506569e-07
1.244388927430461109e-05 7.958238211622976327e-07 7.776665779600656812e-08
3.881163898800094946e-06 4.159902066962031808e-07 3.959502242818261130e-08
1.265184153492577169e-06 2.426227230195109432e-07 2.152080451924797023e-08
4.045147673454716996e-07 1.487237002156004304e-07 1.213419817216370808e-08
1.183709771458734111e-07 9.137871513625537328e-08 6.903769690200753114e-09
2.848442802305271926e-08 5.462480550062811826e-08 3.865365146975199816e-09
5.477264502522698160e-09 3.127593511984075990e-08 2.028351295605549986e-09
9.036407727537245961e-10 1.699097226419543343e-08 1.071184163423383269e-09
1.283275485017494494e-10 8.734709502173114484e-09 5.394405235311151182e-10
1.562741320117560276e-11 4.288847899235794182e-09 2.586060806415219515e-10
1.617480125336249082e-12 2.002180039617642358e-09 1.180676322342428304e-10
1.404486367498999517e-13 8.985289738288980396e-10 0.000000000000000000e+00
1.005746324376228054e-14 4.137171097740896782e-10 0.000000000000000000e+00
6.201052614946149178e-16 2.704344416158836209e-10 0.000000000000000000e+00
3.244071670652783789e-08 5.025720110727462291e-07 0.000000000000000000e+00
